Student_ID,Age,Department,Electronics,Programming,Database,Data Science,Mathematics,DSA,Gender,CGPA
S07853,24,CSE,62,63,80,96,94,66,Male,8.36
S07854,24,CSE,96,42,30,83,92,96,Male,6.26
S07855,23,CSE,41,72,46,54,36,78,Male,8.98
S07856,19,CSE,42,48,77,51,59,90,Male,9.54
S07857,19,CSE,30,67,44,60,39,53,Female,8.61
S07858,21,CSE,68,38,51,83,37,69,Male,6.06
S07859,23,CSE,86,90,91,53,51,97,Female,9.91
S07860,19,CSE,87,90,35,91,77,65,Male,7.64
S07861,18,CSE,98,66,95,69,49,54,Male,7.38
S07862,18,CSE,40,95,44,91,72,34,Female,6.94
S07863,19,CSE,78,71,45,53,72,83,Female,7.49
S07864,19,CSE,60,57,53,56,46,56,Female,6.76
S07865,23,CSE,96,77,71,53,92,31,Female,9.51
S07866,23,CSE,72,43,76,96,63,79,Male,6.56
S07867,24,CSE,96,95,31,32,50,70,Female,8.22
S07868,24,CSE,82,77,81,53,88,47,Male,6.22
S07869,22,CSE,93,62,57,45,30,55,Female,7.73
S07870,21,CSE,80,35,72,62,92,78,Male,6.96
S07871,24,CSE,60,62,49,79,34,80,Male,6.8
S07872,20,CSE,80,77,80,71,81,96,Male,5.34
S07873,19,CSE,90,91,59,98,99,61,Female,7.12
S07874,20,CSE,62,41,64,80,64,92,Male,7.33
S07875,22,CSE,64,52,44,93,94,67,Female,6.1
S07876,22,CSE,63,97,44,92,50,81,Male,8.61
S07877,21,CSE,42,39,96,94,44,44,Male,8.56
S07878,23,CSE,77,44,81,55,78,74,Female,8.13
S07879,23,CSE,83,88,59,91,79,43,Female,5.06
S07880,22,CSE,37,64,71,33,73,95,Male,6.78
S07881,22,CSE,66,69,56,32,69,85,Female,5.2
S07882,20,CSE,86,61,70,33,62,88,Female,7.73
S07883,22,CSE,72,67,69,85,53,57,Female,9.66
S07884,21,CSE,87,56,86,91,30,46,Male,9.23
S07885,20,CSE,71,81,34,93,63,48,Male,8.69
S07886,24,CSE,97,84,68,65,40,84,Female,7.38
S07887,24,CSE,91,84,59,49,37,30,Male,6.46
S07888,22,CSE,77,86,76,94,96,91,Male,8.73
S07889,24,CSE,73,68,40,88,98,92,Male,8.78
S07890,19,CSE,42,46,85,31,71,64,Female,7.64
S07891,23,CSE,79,73,59,83,58,46,Male,5.27
S07892,20,CSE,53,51,79,64,65,70,Male,6.15
S07893,22,CSE,43,47,61,71,90,79,Male,8.08
S07894,22,CSE,94,83,59,46,85,52,Male,5.06
S07895,22,CSE,87,67,76,72,96,40,Female,9.42
S07896,24,CSE,69,52,70,54,81,48,Male,6.1
S07897,24,CSE,53,85,55,30,95,78,Female,5.61
S07898,21,CSE,76,43,51,71,87,90,Male,6.34
S07899,20,CSE,38,62,86,73,84,43,Female,8.61
S07900,21,CSE,60,69,68,48,82,51,Female,6.5
S07901,20,CSE,59,92,67,71,92,34,Male,7.16
S07902,18,CSE,48,96,44,78,40,95,Male,6.22
S07903,21,CSE,82,89,66,81,64,49,Male,9.08
S07904,23,CSE,33,91,86,86,98,48,Female,7.52
S07905,22,CSE,39,91,62,86,58,97,Female,5.43
S07906,24,CSE,96,67,73,71,37,92,Female,9.65
S07907,22,CSE,80,58,77,83,75,33,Male,6.41
S07908,21,CSE,38,45,65,53,80,37,Male,6.55
S07909,22,CSE,88,98,98,52,51,37,Male,6.51
S07910,19,CSE,98,82,51,47,64,49,Female,6.71
S07911,19,CSE,33,96,81,80,70,71,Male,8.56
S07912,22,CSE,61,42,79,71,77,40,Female,5.65
S07913,20,CSE,45,99,54,35,32,41,Female,9.91
S07914,21,CSE,46,70,54,77,82,70,Female,5.45
S07915,24,CSE,61,40,95,53,34,70,Female,9.08
S07916,21,CSE,53,89,32,88,83,32,Male,6.01
S07917,20,CSE,50,79,44,86,96,43,Male,8.08
S07918,19,CSE,94,56,84,73,86,57,Female,5.25
S07919,21,CSE,73,93,36,62,38,75,Male,8.02
S07920,24,CSE,57,53,91,31,82,48,Female,8.67
S07921,20,CSE,72,96,62,64,67,38,Female,9.28
S07922,22,CSE,67,46,34,33,95,86,Male,7.79
S07923,23,CSE,54,55,66,40,38,64,Female,5.18
S07924,23,CSE,78,70,98,42,31,88,Female,7.44
S07925,21,CSE,82,80,83,62,94,94,Male,9.97
S07926,20,CSE,87,82,86,89,55,82,Male,7.2
S07927,21,CSE,65,95,39,98,82,48,Female,6.18
S07928,18,CSE,64,72,94,59,76,64,Male,9.13
S07929,18,CSE,89,58,93,70,63,51,Female,6.86
S07930,18,CSE,52,72,95,78,76,95,Female,7.14
S07931,22,CSE,40,36,91,52,89,66,Male,9.56
S07932,23,CSE,77,99,71,68,59,53,Male,8.38
S07933,22,CSE,79,38,98,88,32,55,Male,9.79
S07934,22,CSE,84,71,32,78,71,30,Female,6.83
S07935,20,CSE,35,42,93,38,86,36,Female,6.08
S07936,20,CSE,64,81,73,82,43,89,Male,7.16
S07937,24,CSE,66,56,55,79,74,98,Male,5.0
S07938,24,CSE,79,65,99,62,96,60,Male,7.08
S07939,19,CSE,68,69,57,53,74,86,Female,8.96
S07940,23,CSE,76,92,86,67,60,44,Female,6.02
S07941,18,CSE,95,87,45,85,93,50,Female,5.03
S07942,21,CSE,91,93,74,74,95,99,Male,7.83
S07943,18,CSE,47,64,45,69,95,62,Male,5.47
S07944,19,CSE,48,60,90,55,80,96,Female,8.89
S07945,22,CSE,47,68,95,98,72,62,Female,7.14
S07946,22,CSE,87,79,46,69,92,59,Male,6.35
S07947,22,CSE,36,56,69,42,53,58,Female,6.96
S07948,18,CSE,55,56,70,52,71,31,Male,8.99
S07949,18,CSE,44,31,37,78,41,44,Male,9.37
S07950,23,CSE,56,32,63,50,92,38,Female,9.12
S07951,20,CSE,75,96,39,34,94,45,Female,6.58
S07952,20,CSE,84,91,82,75,80,32,Male,6.03
S07953,19,CSE,41,66,68,58,32,65,Female,6.73
S07954,19,CSE,79,82,90,61,45,78,Male,7.79
S07955,19,CSE,59,80,75,50,66,55,Male,8.98
S07956,19,CSE,73,67,81,76,79,33,Female,9.91
S07957,20,CSE,59,86,74,48,60,59,Female,6.05
S07958,20,CSE,45,91,39,87,77,56,Male,7.2
S07959,20,CSE,36,78,82,79,45,40,Male,9.34
S07960,23,CSE,87,31,42,91,77,41,Female,7.54
S07961,18,CSE,69,33,91,45,31,79,Male,9.01
S07962,21,CSE,63,77,37,99,73,54,Female,5.87
S07963,18,CSE,52,43,33,98,44,99,Female,8.9
S07964,18,CSE,70,82,49,59,91,86,Female,6.88
S07965,19,CSE,94,76,49,84,70,53,Male,6.79
S07966,20,CSE,89,69,54,34,79,85,Female,7.35
S07967,19,CSE,32,76,75,59,82,55,Female,8.46
S07968,23,CSE,41,55,74,82,97,74,Female,7.38
S07969,20,CSE,72,32,82,71,36,99,Male,7.72
S07970,20,CSE,42,73,82,65,45,85,Male,7.09
S07971,23,CSE,56,55,34,72,34,54,Male,9.99
S07972,19,CSE,39,94,48,75,95,52,Male,7.23
S07973,23,CSE,33,82,58,51,92,35,Male,6.52
S07974,18,CSE,63,79,32,47,56,88,Male,5.5
S07975,20,CSE,46,69,90,93,44,65,Female,5.69
S07976,24,CSE,75,44,63,62,90,38,Female,8.39
S07977,23,CSE,72,72,34,50,44,60,Female,6.77
S07978,19,CSE,71,33,98,50,79,97,Female,7.22
S07979,19,CSE,73,62,37,89,38,33,Female,5.24
S07980,22,CSE,55,55,49,45,82,88,Male,9.47
S07981,18,CSE,90,90,73,42,35,50,Female,9.23
S07982,23,CSE,81,73,31,59,35,37,Male,9.32
S07983,18,CSE,49,68,48,32,50,50,Male,7.98
S07984,18,CSE,60,38,82,39,82,69,Female,5.61
S07985,21,CSE,46,49,59,33,41,64,Male,8.58
S07986,18,CSE,42,92,35,83,84,37,Female,7.81
S07987,18,CSE,72,74,49,89,47,73,Male,9.55
S07988,24,CSE,98,62,95,95,84,30,Female,9.83
S07989,19,CSE,33,78,45,78,93,52,Female,5.87
S07990,20,CSE,92,30,91,90,95,69,Male,5.69
S07991,22,CSE,51,84,74,34,72,30,Female,9.99
S07992,23,CSE,39,90,79,99,99,42,Female,7.52
S07993,24,CSE,64,48,42,76,92,52,Female,9.01
S07994,21,CSE,60,53,41,92,51,72,Male,6.03
S07995,21,CSE,47,43,68,52,42,39,Female,9.02
S07996,23,CSE,92,76,96,87,89,48,Female,5.81
S07997,24,CSE,96,32,51,70,73,43,Female,5.84
S07998,18,CSE,86,71,95,69,64,42,Male,8.78
S07999,23,CSE,38,96,52,76,56,62,Female,6.44
S08000,24,CSE,37,34,89,37,75,98,Male,5.9
S08001,20,CSE,75,94,41,39,61,71,Male,7.86
S08002,22,CSE,55,35,48,47,91,73,Male,6.13
S08003,20,CSE,73,89,84,49,43,98,Female,6.55
S08004,24,CSE,76,81,34,85,84,67,Male,7.9
S08005,18,CSE,66,73,88,98,81,92,Male,9.67
S08006,23,CSE,65,31,58,85,38,69,Female,7.2
S08007,18,CSE,84,93,62,34,38,69,Male,6.93
S08008,23,CSE,49,31,92,90,76,47,Female,8.97
S08009,19,CSE,77,66,51,97,33,57,Male,9.48
S08010,21,CSE,48,50,43,66,74,32,Female,7.91
S08011,20,CSE,92,38,38,73,97,56,Female,9.9
S08012,24,CSE,75,91,55,48,58,31,Male,8.5
S08013,22,CSE,66,91,74,49,43,65,Female,7.17
S08014,23,CSE,54,57,65,42,51,91,Female,7.02
S08015,21,CSE,75,91,74,93,83,44,Male,5.88
S08016,24,CSE,50,50,66,99,82,41,Female,5.67
S08017,23,CSE,61,83,70,48,43,82,Female,9.85
S08018,20,CSE,56,78,89,67,55,76,Male,9.27
S08019,21,CSE,63,90,51,91,43,63,Female,6.87
S08020,24,CSE,67,81,86,83,65,87,Female,8.07
S08021,18,CSE,65,86,58,97,80,65,Female,8.53
S08022,19,CSE,33,55,68,94,44,73,Male,9.65
S08023,24,CSE,35,59,36,75,95,44,Male,6.2
S08024,19,CSE,43,88,36,90,46,59,Male,7.63
S08025,18,CSE,46,96,66,61,58,44,Male,7.68
S08026,23,CSE,79,96,60,95,86,83,Male,9.39
S08027,24,CSE,87,59,83,96,88,96,Female,6.54
S08028,19,CSE,50,74,97,58,33,82,Female,5.57
S08029,19,CSE,86,53,41,81,54,92,Male,8.41
S08030,23,CSE,47,87,60,84,64,84,Male,8.06
S08031,22,CSE,56,51,83,36,67,92,Male,5.69
S08032,22,CSE,41,59,52,44,71,99,Female,5.26
S08033,18,CSE,43,59,72,49,89,74,Female,5.48
S08034,24,CSE,40,83,63,59,34,48,Male,6.63
S08035,24,CSE,65,93,43,89,39,56,Female,8.76
S08036,22,CSE,31,41,61,57,90,39,Female,7.12
S08037,23,CSE,40,92,75,65,97,40,Female,7.0
S08038,18,CSE,89,96,42,36,45,80,Male,6.52
S08039,21,CSE,68,68,58,55,91,77,Male,9.28
S08040,23,CSE,55,60,41,95,90,63,Male,7.72
S08041,18,CSE,33,63,36,35,97,65,Male,9.53
S08042,22,CSE,58,49,34,61,62,55,Female,8.67
S08043,18,CSE,85,94,38,63,81,38,Female,7.07
S08044,21,CSE,50,88,40,79,34,31,Male,8.98
S08045,24,CSE,32,56,45,52,69,39,Male,6.68
S08046,23,CSE,51,99,98,79,51,67,Male,8.24
S08047,24,CSE,39,46,71,46,65,37,Female,9.87
S08048,18,CSE,62,97,73,35,53,78,Male,7.66
S08049,18,CSE,30,92,86,46,33,97,Female,6.49
S08050,21,CSE,91,52,34,32,56,88,Male,7.16
S08051,20,CSE,99,73,34,67,72,64,Female,7.87
S08052,18,CSE,65,80,33,64,91,77,Female,7.91
S08053,22,CSE,62,72,98,66,84,94,Male,5.04
S08054,20,CSE,36,50,94,89,56,85,Male,5.2
S08055,18,CSE,55,55,88,38,57,60,Male,6.68
S08056,18,CSE,80,30,99,56,69,54,Female,7.71
S08057,18,CSE,36,72,88,30,47,88,Male,6.61
S08058,20,CSE,72,48,75,83,49,40,Male,7.77
S08059,24,CSE,88,40,79,55,50,47,Male,5.16
S08060,24,CSE,60,90,56,54,31,59,Female,7.49
S08061,22,CSE,55,72,72,80,77,56,Male,6.86
S08062,21,CSE,92,56,49,80,72,47,Female,5.77
S08063,18,CSE,91,65,99,66,81,49,Female,9.73
S08064,21,CSE,69,62,46,50,42,77,Female,5.15
S08065,19,CSE,36,78,85,90,60,58,Female,8.96
S08066,24,CSE,50,35,88,81,91,66,Male,7.04
S08067,19,CSE,89,51,44,38,40,47,Female,6.8
S08068,19,CSE,97,55,72,38,59,74,Female,7.66
S08069,22,CSE,73,39,40,94,92,90,Male,6.82
S08070,21,CSE,96,41,81,51,91,95,Female,9.17
S08071,20,CSE,94,50,35,75,70,89,Female,6.39
S08072,19,CSE,80,71,31,61,74,49,Male,9.3
S08073,18,CSE,69,83,65,30,90,81,Male,6.38
S08074,21,CSE,76,61,65,35,69,43,Male,5.08
S08075,18,CSE,74,84,39,38,37,43,Female,7.57
S08076,22,CSE,96,31,66,59,82,42,Male,9.61
S08077,19,CSE,51,40,60,98,56,48,Male,7.26
S08078,23,CSE,66,73,70,38,97,61,Female,5.16
S08079,24,CSE,39,61,30,41,87,60,Female,9.79
S08080,21,CSE,49,67,32,60,35,62,Female,5.09
S08081,23,CSE,97,50,91,99,48,54,Female,6.21
S08082,21,CSE,68,46,35,83,97,70,Female,9.2
S08083,22,CSE,83,97,59,94,79,89,Female,5.48
S08084,20,CSE,90,96,71,62,97,69,Female,6.42
S08085,24,CSE,88,52,72,68,96,69,Female,9.44
S08086,23,CSE,99,98,32,78,53,84,Female,7.77
S08087,18,CSE,55,58,96,42,44,51,Female,8.74
S08088,18,CSE,47,41,70,53,38,71,Male,7.83
S08089,23,CSE,40,88,95,68,45,70,Male,5.39
S08090,18,CSE,85,90,48,46,56,53,Female,8.95
S08091,24,CSE,81,51,33,60,80,63,Male,7.12
S08092,23,CSE,39,88,61,58,99,58,Female,9.97
S08093,20,CSE,96,59,82,96,38,51,Female,8.41
S08094,20,CSE,47,49,58,79,97,32,Male,7.04
S08095,24,CSE,82,70,56,92,80,99,Male,8.75
S08096,24,CSE,50,43,61,49,75,90,Male,7.88
S08097,19,CSE,57,75,33,75,49,33,Male,7.83
S08098,19,CSE,91,75,83,49,42,73,Male,6.0
S08099,20,CSE,72,54,69,53,33,48,Female,6.82
S08100,18,CSE,38,32,86,87,52,77,Female,9.84
S08101,18,CSE,60,43,83,77,45,44,Male,8.45
S08102,21,CSE,79,99,81,95,60,54,Male,6.83
S08103,20,CSE,62,57,58,94,64,87,Female,6.47
S08104,22,CSE,82,30,73,82,96,42,Male,7.19
S08105,24,CSE,83,50,52,79,93,44,Male,8.02
S08106,19,CSE,64,30,32,44,74,71,Female,8.61
S08107,20,CSE,48,99,68,72,94,66,Female,9.82
S08108,24,CSE,43,56,71,71,83,65,Female,9.75
S08109,24,CSE,85,37,37,43,30,99,Male,9.16
S08110,23,CSE,53,78,78,54,56,57,Male,7.37
S08111,18,CSE,96,31,67,36,63,67,Male,7.02
S08112,18,CSE,92,91,48,49,50,98,Male,7.62
S08113,24,CSE,37,77,41,53,33,34,Female,9.88
S08114,20,CSE,44,70,45,36,71,51,Male,7.55
S08115,22,CSE,51,34,34,50,92,86,Male,6.82
S08116,22,CSE,59,54,82,59,31,35,Female,9.92
S08117,21,CSE,86,78,53,94,58,62,Female,8.29
S08118,19,CSE,43,98,77,46,58,53,Female,8.91
S08119,18,CSE,96,85,58,97,63,97,Female,5.71
S08120,19,CSE,65,99,94,64,93,70,Female,9.48
S08121,19,CSE,86,59,52,62,79,49,Female,6.96
S08122,24,CSE,56,59,60,79,70,45,Female,5.23
S08123,21,CSE,97,94,65,78,68,67,Male,5.54
S08124,18,CSE,97,59,42,37,67,58,Male,6.45
S08125,21,CSE,77,83,85,91,49,47,Female,7.56
S08126,19,CSE,74,67,85,90,65,75,Female,5.74
S08127,22,CSE,55,48,84,50,44,73,Male,5.73
S08128,22,CSE,87,70,31,86,47,39,Male,7.18
S08129,20,CSE,59,54,48,30,77,62,Female,6.45
S08130,20,CSE,81,35,51,60,40,66,Male,9.81
S08131,21,CSE,44,45,75,30,47,43,Female,8.29
S08132,24,CSE,71,55,40,32,80,60,Male,8.34
S08133,19,CSE,31,42,75,59,77,71,Male,8.34
S08134,23,CSE,56,76,58,80,90,91,Male,6.37
S08135,21,CSE,69,97,52,88,82,41,Female,8.04
S08136,18,CSE,52,37,67,99,93,90,Female,5.26
S08137,19,CSE,82,42,56,66,42,65,Female,8.81
S08138,18,CSE,93,60,83,96,42,45,Male,5.04
S08139,23,CSE,38,48,66,74,55,34,Female,8.17
S08140,24,CSE,63,80,82,93,70,79,Female,7.41
S08141,23,CSE,92,74,91,34,43,91,Male,8.36
S08142,21,CSE,30,59,84,93,36,66,Female,6.64
S08143,20,CSE,85,91,33,92,71,39,Male,5.42
S08144,23,CSE,61,84,78,44,72,60,Female,5.02
S08145,18,CSE,47,38,57,53,30,90,Male,5.29
S08146,21,CSE,87,53,48,53,80,38,Female,9.97
S08147,21,CSE,51,35,58,70,91,37,Male,8.02
S08148,18,CSE,91,56,73,71,59,52,Female,6.67
S08149,22,CSE,47,49,41,64,82,43,Female,6.1
S08150,22,CSE,94,73,90,39,37,51,Female,8.95
S08151,24,CSE,60,60,92,78,61,75,Female,5.04
S08152,19,CSE,72,92,33,90,93,33,Female,8.33
S08153,20,CSE,69,83,83,94,59,49,Male,9.97
S08154,19,CSE,57,56,38,87,62,70,Female,5.54
S08155,21,CSE,84,37,37,80,91,81,Female,9.91
S08156,22,CSE,35,44,69,52,79,70,Female,8.74
S08157,20,CSE,60,58,84,50,62,56,Male,8.01
S08158,18,CSE,35,38,80,41,64,51,Male,9.94
S08159,21,CSE,68,96,83,55,93,69,Male,8.7
S08160,18,CSE,76,34,46,80,84,33,Female,8.57
S08161,23,CSE,46,53,47,56,92,65,Female,6.21
S08162,23,CSE,83,72,46,81,54,98,Female,7.25
S08163,21,CSE,57,47,67,94,49,63,Male,9.68
S08164,22,CSE,48,99,59,58,53,91,Female,9.9
S08165,19,CSE,68,71,40,96,60,30,Male,7.02
S08166,23,CSE,69,62,35,44,95,56,Male,8.36
S08167,24,CSE,87,83,59,58,71,74,Male,9.27
S08168,22,CSE,77,81,59,33,70,83,Male,9.01
S08169,22,CSE,43,40,50,74,87,98,Male,9.05
S08170,22,CSE,97,77,57,70,59,65,Female,8.59
S08171,24,CSE,81,38,76,98,64,90,Female,5.49
S08172,24,CSE,36,41,58,75,84,48,Female,6.33
S08173,23,CSE,56,32,30,45,31,73,Male,5.86
S08174,21,CSE,31,78,40,65,77,99,Male,5.76
S08175,18,CSE,31,70,53,77,93,69,Male,8.57
S08176,19,CSE,93,76,41,40,96,59,Female,9.09
S08177,22,CSE,83,64,81,55,48,54,Male,9.32
S08178,21,CSE,76,73,52,33,92,53,Male,5.65
S08179,20,CSE,69,55,95,60,67,47,Male,6.53
S08180,22,CSE,62,95,30,57,77,99,Male,6.93
S08181,22,CSE,80,74,98,36,53,87,Male,5.43
S08182,19,CSE,57,64,36,32,83,73,Male,6.92
S08183,20,CSE,90,52,78,99,88,82,Female,7.57
S08184,19,CSE,94,65,99,62,95,87,Male,6.68
S08185,19,CSE,72,66,97,39,34,62,Male,6.85
S08186,21,CSE,34,91,58,99,88,68,Female,8.73
S08187,21,CSE,80,42,47,63,83,34,Female,5.5
S08188,22,CSE,39,70,66,75,75,88,Female,8.06
S08189,23,CSE,40,60,66,51,66,34,Female,8.69
S08190,20,CSE,83,44,53,73,44,76,Male,6.41
S08191,24,CSE,69,76,74,62,37,64,Female,9.58
S08192,19,CSE,94,57,74,40,67,67,Male,8.62
S08193,20,CSE,88,97,31,61,55,54,Male,8.39
S08194,21,CSE,66,68,38,49,41,78,Female,7.4
S08195,18,CSE,65,60,58,35,85,85,Male,9.96
S08196,20,CSE,57,86,46,60,99,66,Female,8.53
S08197,22,CSE,78,30,75,92,50,56,Female,5.91
S08198,24,CSE,40,87,40,88,45,65,Male,8.6
S08199,23,CSE,44,58,90,66,69,77,Male,9.73
S08200,24,CSE,55,92,32,31,83,42,Female,5.76
S08201,18,CSE,56,90,31,88,83,75,Male,9.93
S08202,22,CSE,54,35,40,98,94,75,Male,7.38
S08203,20,CSE,35,78,69,66,88,58,Female,8.97
S08204,24,CSE,38,69,76,62,54,71,Male,9.17
S08205,22,CSE,99,66,96,60,53,35,Female,6.59
S08206,24,CSE,31,71,86,86,77,48,Male,7.95
S08207,20,CSE,46,80,78,66,93,91,Female,9.6
S08208,24,CSE,80,52,81,58,95,77,Female,8.7
S08209,18,CSE,84,79,35,41,50,87,Female,7.13
S08210,21,CSE,85,90,70,67,67,32,Male,6.8
S08211,23,CSE,41,85,65,73,48,65,Female,5.57
S08212,18,CSE,46,87,70,70,86,86,Female,7.49
S08213,21,CSE,44,36,37,79,40,93,Male,5.54
S08214,18,CSE,46,32,64,38,83,39,Female,8.19
S08215,21,CSE,94,55,85,64,72,89,Male,5.25
S08216,18,CSE,46,94,37,69,63,80,Female,7.99
S08217,18,CSE,33,75,33,35,76,69,Female,5.08
S08218,21,CSE,49,54,58,34,71,49,Male,9.31
S08219,20,CSE,84,99,44,71,96,58,Female,6.79
S08220,21,CSE,94,80,64,69,85,65,Male,9.66
S08221,24,CSE,94,37,39,53,56,87,Female,8.4
S08222,21,CSE,46,44,61,64,32,40,Male,6.34
S08223,22,CSE,53,36,56,94,65,91,Male,8.52
S08224,18,CSE,37,95,61,47,93,65,Female,9.42
S08225,20,CSE,49,52,85,45,41,71,Female,8.13
S08226,19,CSE,83,77,56,78,80,39,Female,5.11
S08227,24,CSE,84,86,60,88,51,49,Male,7.76
S08228,21,CSE,68,94,71,61,58,31,Female,7.33
S08229,18,CSE,93,79,64,78,67,90,Male,5.36
S08230,21,CSE,77,76,35,79,83,65,Male,6.8
S08231,20,CSE,68,89,31,77,55,88,Female,7.54
S08232,20,CSE,94,84,44,46,48,85,Female,9.46
S08233,21,CSE,79,83,50,70,97,39,Male,7.61
S08234,22,CSE,37,43,33,61,68,75,Female,7.21
S08235,23,CSE,45,48,89,51,83,81,Male,8.12
S08236,21,CSE,75,81,85,53,62,93,Male,9.85
S08237,20,CSE,85,85,79,45,79,42,Female,9.81
S08238,24,CSE,98,38,79,62,78,83,Male,8.44
S08239,23,CSE,86,65,78,42,73,72,Female,7.02
S08240,24,CSE,89,66,63,68,79,51,Male,6.19
S08241,20,CSE,34,60,98,76,85,37,Female,9.33
S08242,19,CSE,52,85,66,76,66,68,Male,8.58
S08243,18,CSE,57,81,53,51,60,74,Male,8.03
S08244,18,CSE,66,32,54,69,51,97,Male,8.71
S08245,21,CSE,86,63,97,70,92,78,Male,6.26
S08246,21,CSE,48,94,92,30,96,81,Male,6.23
S08247,22,CSE,39,69,67,74,87,86,Female,6.06
S08248,24,CSE,47,43,47,70,36,49,Female,6.33
S08249,22,CSE,44,99,62,49,95,49,Female,6.09
S08250,24,CSE,53,81,79,73,46,39,Female,5.1
S08251,23,CSE,98,64,34,40,98,44,Female,8.92
S08252,24,CSE,46,58,47,77,82,98,Female,5.24
S08253,21,CSE,34,87,44,83,60,31,Male,9.81
S08254,23,CSE,72,33,95,59,66,35,Male,6.34
S08255,22,CSE,47,70,68,75,70,70,Female,8.13
S08256,18,CSE,36,44,89,92,68,81,Male,5.78
S08257,20,CSE,96,52,41,37,58,56,Male,9.1
S08258,19,CSE,70,82,92,31,32,30,Female,8.47
S08259,24,CSE,52,95,88,87,99,45,Female,9.85
S08260,20,CSE,70,88,35,67,94,82,Female,8.39
S08261,18,CSE,83,51,50,88,65,88,Female,9.82
S08262,23,CSE,36,72,50,86,37,55,Female,6.47
S08263,23,CSE,73,45,31,73,62,78,Female,9.19
S08264,19,CSE,85,56,56,74,55,88,Female,7.75
S08265,23,CSE,86,78,60,98,63,34,Male,5.37
S08266,23,CSE,94,47,61,82,38,90,Female,8.07
S08267,19,CSE,64,75,35,55,77,41,Female,8.21
S08268,22,CSE,90,68,59,87,91,43,Male,5.09
S08269,21,CSE,93,56,55,60,65,83,Male,9.84
S08270,24,CSE,89,90,92,48,54,41,Male,5.77
S08271,24,CSE,84,72,52,83,64,75,Female,9.47
S08272,18,CSE,35,54,84,90,50,68,Female,8.86
S08273,18,CSE,50,82,49,46,37,92,Female,5.45
S08274,23,CSE,70,65,72,90,98,78,Female,9.15
S08275,23,CSE,74,35,75,41,95,75,Male,9.36
S08276,19,CSE,50,61,58,59,54,49,Male,8.13
S08277,23,CSE,55,35,38,69,79,97,Female,9.04
S08278,20,CSE,87,42,38,37,71,83,Female,7.42
S08279,18,CSE,85,52,32,68,83,30,Female,7.82
S08280,19,CSE,31,70,43,38,87,72,Female,6.17
S08281,21,CSE,85,48,56,43,63,69,Female,7.97
S08282,22,CSE,38,75,84,51,88,57,Male,9.08
S08283,22,CSE,31,92,56,44,33,40,Male,9.88
S08284,18,CSE,97,74,49,36,66,97,Male,8.53
S08285,22,CSE,61,63,59,81,77,96,Male,5.98
S08286,24,CSE,85,85,56,97,97,59,Male,9.02
S08287,19,CSE,57,83,89,78,56,82,Male,6.77
S08288,23,CSE,32,89,49,86,39,38,Male,7.8
S08289,18,CSE,49,91,87,36,78,79,Male,5.67
S08290,20,CSE,80,82,97,79,36,52,Male,7.56
S08291,21,CSE,53,42,41,72,92,34,Female,8.06
S08292,24,CSE,95,91,89,38,72,84,Female,7.81
S08293,21,CSE,81,77,96,97,88,87,Male,7.31
S08294,19,CSE,56,71,99,81,32,98,Male,8.59
S08295,19,CSE,73,61,52,71,99,71,Female,5.94
S08296,20,CSE,96,32,34,44,48,75,Female,8.63
S08297,22,CSE,91,62,76,60,72,90,Female,7.02
S08298,20,CSE,51,39,82,90,91,74,Male,6.79
S08299,23,CSE,46,67,83,91,64,92,Male,9.04
S08300,19,CSE,63,72,89,49,61,42,Female,6.37
S08301,21,CSE,99,32,49,31,61,82,Male,5.53
S08302,24,CSE,85,65,85,76,98,39,Female,8.68
S08303,24,CSE,68,73,96,42,81,42,Female,8.81
S08304,18,CSE,98,83,54,89,90,30,Female,7.46
S08305,18,CSE,72,48,56,43,80,55,Female,7.71
S08306,21,CSE,95,38,94,45,94,44,Female,6.21
S08307,22,CSE,32,50,64,64,92,69,Female,5.28
S08308,22,CSE,65,39,41,34,96,39,Male,6.39
S08309,18,CSE,92,34,97,68,85,45,Male,8.01
S08310,20,CSE,53,81,90,34,37,66,Female,7.78
S08311,22,CSE,83,61,35,88,94,55,Male,9.11
S08312,18,CSE,68,67,95,52,85,82,Female,7.25
S08313,20,CSE,96,45,58,95,36,36,Female,6.71
S08314,24,CSE,52,85,38,82,46,68,Male,8.1
S08315,19,CSE,99,79,82,43,92,88,Female,8.66
S08316,23,CSE,68,55,31,84,70,91,Female,7.81
S08317,21,CSE,78,90,50,76,86,31,Female,9.6
S08318,22,CSE,73,56,94,72,78,47,Female,5.93
S08319,22,CSE,72,72,63,75,74,86,Female,5.67
S08320,21,CSE,86,40,37,63,96,66,Female,6.39
S08321,18,CSE,87,87,91,32,84,55,Female,6.89
S08322,23,CSE,58,67,86,82,38,99,Female,8.27
S08323,24,CSE,82,66,38,32,85,69,Female,9.58
S08324,22,CSE,68,89,77,76,81,60,Female,8.76
S08325,23,CSE,47,54,69,81,37,58,Female,9.26
S08326,21,CSE,73,86,79,66,33,54,Female,5.63
S08327,21,CSE,39,97,52,87,75,35,Male,9.69
S08328,22,CSE,99,48,43,99,95,53,Female,8.22
S08329,18,CSE,86,89,77,88,93,37,Female,8.27
S08330,20,CSE,65,30,41,85,54,48,Male,9.61
S08331,18,CSE,30,92,38,96,38,38,Male,6.13
S08332,21,CSE,57,67,97,76,77,74,Male,7.75
S08333,24,CSE,80,47,47,35,78,77,Male,8.04
